days,pop_chronic,pop_chronic_flow,pop_2nd,pop_2nd_flow,pop_3rd,pop_3rd_flow,pop,pop_flow,pop9_flow,pop9,pop8_flow,pop8,pop7_flow,pop7,pop6_flow,pop6,pop5_flow,pop5,pop4_flow,pop4,pop3_flow,pop3,pop2_flow,pop2,pop1_flow,pop1
133.9299299,0.2,1.243121708,0.000056,0.000620298,2.540817476,32.56710052,0,4.62E-06,6.22E-03,0.001,0.006293245,5.63E-03,1.18E+02,9.525011475,3.164933617,2.52E-01,9.93E-02,8.51E-03,4.3E-03,0.000381883,0.000218407,0.0000228,4.34E-05,0.00000182,-4.24E-06,0
134.0960961,0.2,1.244428194,0.0000545,0.000607105,2.449260745,31.4264309,0,4.57E-06,6.22E-03,0.001,0.006362617,7.44E-03,1.15E+02,9.184318531,3.057234994,2.44E-01,9.61E-02,8.24E-03,4.18E-03,0.000370748,0.000213065,0.0000222,4.25E-05,0.00000177,-4.3E-06,0
134.2622623,0.2,1.245731346,0.000053,0.000594236,2.361031615,30.32507352,0,4.53E-06,6.23E-03,0.001,0.006473251,9.84E-03,1.11E+02,8.855467155,2.953270032,2.35E-01,9.3E-02,7.97E-03,4.06E-03,0.000359948,0.000207966,0.0000216,4.15E-05,0.00000173,-4.37E-06,0
134.4284284,0.2,1.247031161,0.0000516,0.000581655,2.276009467,29.26169948,0,4.48E-06,6.24E-03,0.001,0.006645468,1.3E-02,1.07E+02,8.538082773,2.852706607,2.27E-01,9E-02,7.72E-03,3.94E-03,0.000349473,0.000203101,0.0000211,4.06E-05,0.00000169,-4.43E-06,0
134.5945946,0.2,1.248327639,0.0000502,0.000569326,2.194077976,28.23602074,0,4.43E-06,6.24E-03,0.001,0.006907019,1.72E-02,1.04E+02,8.231799096,2.755324361,2.19E-01,8.71E-02,7.47E-03,3.82E-03,0.000339313,0.000198465,0.0000205,3.96E-05,0.00000165,-4.48E-06,0
134.7607608,0.2,1.24962078,0.0000488,0.000557215,2.115124907,27.24605825,0,4.38E-06,6.25E-03,0.001,0.007299395,2.28E-02,1E+02,7.936258343,2.661241877,2.12E-01,8.44E-02,7.24E-03,3.71E-03,0.000329458,0.000194049,0.00002,3.87E-05,0.00000161,-4.53E-06,0
134.9269269,0.2,1.25091058,0.0000475,0.000545285,2.039042048,26.29045977,0,4.33E-06,6.25E-03,0.001,0.007873654,3.01E-02,9.69E+01,7.651111393,2.57079169,2.04E-01,8.18E-02,7.01E-03,3.61E-03,0.000319897,0.000189846,0.0000194,3.77E-05,0.00000158,-4.58E-06,0
135.0930931,0.2,1.25219704,0.0000462,0.000533501,1.965725006,25.36786468,0,4.27E-06,6.26E-03,0.001,0.008695117,3.99E-02,9.37E+01,7.37601785,2.483623534,1.97E-01,7.93E-02,6.78E-03,3.5E-03,0.000310623,0.000185847,0.0000189,3.67E-05,0.00000154,-4.62E-06,0
135.2592593,0.2,1.25348016,0.0000449,0.000521827,1.895073148,24.47815419,0,4.22E-06,6.27E-03,0.001,0.009830366,5.27E-02,9.05E+01,7.110646053,2.399864257,1.9E-01,7.67E-02,6.57E-03,3.4E-03,0.000301627,0.000182046,0.0000184,3.57E-05,0.0000015,-4.66E-06,0
135.4254254,0.2,1.254759937,0.0000437,0.000510227,1.826989414,23.61958123,0,4.16E-06,6.27E-03,0.001,0.011421208,6.98E-02,8.75E+01,6.854673114,2.31829249,1.84E-01,7.42E-02,6.36E-03,3.3E-03,0.0002929,0.000178434,0.0000179,3.47E-05,0.00000147,-4.69E-06,0
135.5915916,0.2,1.256036371,0.0000425,0.000498664,1.761380248,22.79089234,0,4.1E-06,6.28E-03,0.001,0.013577992,9.23E-02,8.45E+01,6.60778489,2.239973557,1.78E-01,7.18E-02,6.16E-03,3.2E-03,0.000284432,0.000175005,0.0000175,3.36E-05,0.00000144,-4.72E-06,0
135.7577578,0.2,1.257309462,0.0000414,0.000487102,1.69815543,21.99086669,0,4.04E-06,6.29E-03,0.001,0.016499674,1.22E-01,8.16E+01,6.369675949,2.164025051,1.71E-01,6.95E-02,5.96E-03,3.1E-03,0.000276218,0.000171749,0.000017,3.26E-05,0.0000014,-4.75E-06,0
135.9239239,0.2,1.258579209,0.0000403,0.000475505,1.637228014,21.21898927,0,3.98E-06,6.29E-03,0.001,0.02043047,1.61E-01,7.89E+01,6.140049489,2.090600271,1.66E-01,6.73E-02,5.77E-03,3.01E-03,0.000268248,0.00016866,0.0000166,3.15E-05,0.00000137,-4.77E-06,0
136.0900901,0.2,1.259845611,0.0000392,0.000463836,1.578514159,20.47426129,0,3.92E-06,6.3E-03,0.001,0.025700135,2.13E-01,7.62E+01,5.918617252,2.019620733,1.6E-01,6.52E-02,5.59E-03,2.92E-03,0.000260515,0.000165729,0.0000161,3.04E-05,0.00000134,-4.79E-06,0
136.2562563,0.2,1.261108668,0.0000381,0.000452058,1.52193308,19.75557881,0,3.85E-06,6.31E-03,0.001,0.032744052,2.82E-01,7.36E+01,5.705099421,1.950925677,1.54E-01,6.32E-02,5.42E-03,2.83E-03,0.000253013,0.000162948,0.0000157,2.93E-05,0.00000131,-4.8E-06,0.000000145
136.4224224,0.2,1.262368379,0.0000371,0.000440133,1.467406886,19.06202092,0,3.78E-06,6.31E-03,0.001,0.042089092,3.72E-01,7.1E+01,5.499224498,1.884574168,1.49E-01,6.12E-02,5.25E-03,2.75E-03,0.000245733,0.00016031,0.0000153,2.82E-05,0.00000128,-4.81E-06,0.000000142
136.5885886,0.2,1.263624746,0.0000361,0.000428095,1.414860533,18.39272832,0,3.71E-06,6.32E-03,0.001,0.054503696,4.91E-01,6.86E+01,5.300729181,1.8209984,1.44E-01,5.94E-02,5.08E-03,2.67E-03,0.00023867,0.000157806,0.0000149,2.7E-05,0.00000125,-4.81E-06,0.000000139
136.7547548,0.2,1.264877766,0.0000351,0.00042167,1.364221671,17.74692335,0,3.64E-06,6.32E-03,0.001,0.070997602,6.48E-01,6.62E+01,5.109358225,1.759521484,1.39E-01,5.76E-02,4.92E-03,2.59E-03,0.000231816,0.00015543,0.0000145,2.59E-05,0.00000122,-4.81E-06,0.000000136
136.9209209,0.2,1.266127439,0.0000342,0.0004155,1.315420603,17.12377458,0,3.57E-06,6.33E-03,0.001,0.092858318,8.55E-01,6.4E+01,4.924864269,1.700340763,1.34E-01,5.58E-02,4.76E-03,2.51E-03,0.000225165,0.000153171,0.0000142,2.47E-05,0.00000119,-4.81E-06,0.000000133
137.0870871,0.2,1.267373767,0.0000333,0.000409563,1.268390141,16.52252295,0,3.5E-06,6.34E-03,0.001,0.121846908,1.13E+00,6.17E+01,4.747007706,1.642994191,1.3E-01,5.4E-02,4.62E-03,2.43E-03,0.000218712,0.000151023,0.0000138,2.34E-05,0.00000116,-4.8E-06,0.00000013
137.2532533,0.2,1.268616748,0.0000324,0.000403837,1.223065565,15.94244797,0,3.42E-06,6.34E-03,0.001,0.16025534,1.48E+00,5.96E+01,4.575556505,1.58756801,1.25E-01,5.23E-02,4.47E-03,2.36E-03,0.00021245,0.000148978,0.0000134,2.22E-05,0.00000114,-4.79E-06,0.000000127
137.4194194,0.2,1.269856383,0.0000315,0.0003983,1.17938449,15.38274376,0,3.34E-06,6.35E-03,0.001,0.21112698,1.94E+00,5.75E+01,4.410286031,1.534010752,1.21E-01,5.06E-02,4.33E-03,2.29E-03,0.000206372,0.000147026,0.0000131,2.09E-05,0.00000111,-4.77E-06,0.000000124
137.5855856,0.2,1.271092672,0.0000307,0.000392929,1.137286827,14.84277741,0,3.26E-06,6.36E-03,0.001,0.278482744,2.54E+00,5.55E+01,4.250978893,1.482602537,1.17E-01,4.91E-02,4.19E-03,2.22E-03,0.000200475,0.000145161,0.0000128,1.96E-05,0.00000109,-4.75E-06,0.000000122
137.7517518,0.2,1.272325615,0.0000299,0.000387702,1.096714658,14.32191274,0,3.18E-06,6.36E-03,0.001,0.36761942,3.31E+00,5.36E+01,4.097424761,1.433002352,1.13E-01,4.76E-02,4.06E-03,2.15E-03,0.000194751,0.000143373,0.0000124,1.83E-05,0.00000106,-4.72E-06,0.000000119
137.9179179,0.2,1.273555212,0.0000291,0.000382596,1.057612203,13.81954219,0,3.1E-06,6.37E-03,0.001,0.485517454,4.3E+00,5.17E+01,3.949420198,1.385146431,1.09E-01,4.61E-02,3.94E-03,2.09E-03,0.000189197,0.000141655,0.0000121,1.69E-05,0.00000104,-4.69E-06,0.000000117
138.0840841,0.2,1.274781465,0.0000283,0.000377588,1.019925698,13.33506479,0,3.01E-06,6.37E-03,0.001,0.641368416,5.55E+00,4.99E+01,3.806768488,1.338626319,1.05E-01,4.47E-02,3.81E-03,2.02E-03,0.000183806,0.000139999,0.0000118,1.56E-05,0.00000101,-4.66E-06,0.000000114
138.2502503,0.2,1.276004372,0.0000275,0.000372656,0.983603368,12.86778429,0,2.94E-06,6.38E-03,0.001,0.847274652,7.12E+00,4.82E+01,3.669279434,1.293655044,1.02E-01,4.34E-02,3.69E-03,1.96E-03,0.000178574,0.000138395,0.0000115,1.41E-05,0.000000992,-4.62E-06,0.000000112
138.4164164,0.2,1.277223935,0.0000268,0.000367777,0.948595312,12.4170335,0,2.92E-06,6.39E-03,0.001,1.1190189,9.04E+00,4.65E+01,3.536769216,1.250271383,9.83E-02,4.21E-02,3.58E-03,1.9E-03,0.000173495,0.000136835,0.0000112,1.27E-05,0.000000969,-4.57E-06,0.000000109
138.5825826,0.2,1.278440154,0.0000261,0.000362927,0.914853475,11.98214604,0,2.9E-06,6.39E-03,0.001,1.477125219,1.14E+01,4.49E+01,3.409060182,1.20838614,9.5E-02,4.09E-02,3.47E-03,1.84E-03,0.000168567,0.000135312,0.0000109,1.12E-05,0.000000948,-4.53E-06,0.000000107
138.7487487,0.2,1.27965303,0.0000254,0.000358085,0.882331546,11.56254077,0,2.88E-06,6.4E-03,0.001,1.94819097,1.41E+01,4.33E+01,3.285980696,1.168009007,9.17E-02,3.97E-02,3.36E-03,1.78E-03,0.000163783,0.000133817,0.0000106,9.72E-06,0.000000926,-4.47E-06,0.000000105
138.9149149,0.2,1.280862564,0.0000247,0.000353226,0.85098493,11.15798535,0,2.85E-06,6.4E-03,0.001,2.566360146,1.72E+01,4.18E+01,3.16736496,1.129149861,8.86E-02,3.85E-02,3.25E-03,1.73E-03,0.000159139,0.000132341,0.0000104,8.18E-06,0.000000905,-4.42E-06,0.000000103
139.0810811,0.2,1.282068756,0.0000241,0.000348327,0.820770648,10.76771612,0,2.83E-06,6.41E-03,0.001,3.375425162,2.07E+01,4.03E+01,3.053052835,1.091561626,8.56E-02,3.73E-02,3.15E-03,1.68E-03,0.000154632,0.000130876,0.0000101,6.6E-06,0.000000885,-4.35E-06,0.000000101
139.2472472,0.2,1.283271607,0.0000234,0.000343366,0.791647318,10.3911528,0,2.81E-06,6.42E-03,0.001,4.430713004,2.43E+01,3.89E+01,2.942889692,1.055235784,8.27E-02,3.62E-02,3.05E-03,1.63E-03,0.000150256,0.000129414,0.00000983,4.99E-06,0.000000865,-4.29E-06,9.85E-08
139.4134134,0.2,1.284471118,0.0000228,0.000338318,0.76357506,10.02801571,0,2.78E-06,6.42E-03,0.001,5.800947011,2.8E+01,3.76E+01,2.836726221,1.0199043,7.99E-02,3.52E-02,2.96E-03,1.58E-03,0.000146009,0.000127945,0.00000958,3.34E-06,0.000000845,-4.22E-06,9.66E-08
139.5795796,0.2,1.28566729,0.0000222,0.000333161,0.736515473,9.677710671,0,2.76E-06,6.43E-03,0.001,7.572734546,3.17E+01,3.62E+01,2.734418302,0.985705436,7.72E-02,3.41E-02,2.87E-03,1.54E-03,0.000141885,0.000126461,0.00000934,1.66E-06,0.000000826,-4.14E-06,9.47E-08
139.7457457,0.2,1.286860124,0.0000216,0.00032787,0.710431552,9.339690542,0,2.73E-06,6.43E-03,0.001,9.842056062,3.51E+01,3.5E+01,2.635826804,0.952626505,7.46E-02,3.31E-02,2.78E-03,1.5E-03,0.000137882,0.000124954,0.0000091,-6.64E-08,0.000000807,-4.06E-06,9.29E-08
139.9119119,0.2,1.288049621,0.0000211,0.000322423,0.685287668,9.013604581,0,2.71E-06,6.44E-03,0.001,12.72762508,3.82E+01,3.37E+01,2.540817476,0.920671034,7.21E-02,3.22E-02,2.69E-03,1.46E-03,0.000133996,0.000123527,0.00000887,-1.83E-06,0.000000789,-3.98E-06,9.12E-08
140.0780781,0.2,1.289235783,0.0000205,0.000316795,0.661049485,8.699095923,0,2.68E-06,6.45E-03,0.001,16.35906958,4.08E+01,3.26E+01,2.449260745,0.889781274,6.97E-02,3.12E-02,2.61E-03,1.42E-03,0.000130223,0.000123432,0.00000865,-3.63E-06,0.000000772,-3.89E-06,8.96E-08
140.2442442,0.2,1.290418609,0.00002,0.000310962,0.637683945,8.395614869,0,2.66E-06,6.45E-03,0.001,20.8739755,4.3E+01,3.14E+01,2.361031615,0.859810733,6.73E-02,3.03E-02,2.53E-03,1.38E-03,0.00012656,0.000123385,0.00000843,-4.73E-06,0.000000754,-3.79E-06,8.79E-08
140.4104104,0.2,1.291598103,0.0000194,0.000304901,0.615159192,8.10275878,0,2.63E-06,6.46E-03,0.001,26.40985995,4.49E+01,3.03E+01,2.276009467,0.830876597,6.51E-02,2.94E-02,2.45E-03,1.35E-03,0.000123004,0.00012338,0.00000821,-5.56E-06,0.000000737,-3.7E-06,8.62E-08
140.5765766,0.2,1.292774265,0.0000189,0.000298588,0.593444552,7.820359215,0,2.61E-06,6.46E-03,0.001,33.09271333,4.63E+01,2.92E+01,2.194077976,0.802982114,6.29E-02,2.85E-02,2.38E-03,1.31E-03,0.00011955,0.00012341,0.00000801,-6.36E-06,0.000000721,-3.59E-06,8.45E-08
140.7427427,0.2,1.293947096,0.0000184,0.000291998,0.572510469,7.547887189,0,2.58E-06,6.47E-03,0.001,41.02371309,4.73E+01,2.82E+01,2.115124907,0.776063521,6.08E-02,2.76E-02,2.3E-03,1.27E-03,0.000116197,0.000123468,0.0000078,-7.14E-06,0.000000705,-3.49E-06,8.29E-08
140.9089089,0.2,1.295116599,0.0000179,0.000285107,0.552328486,7.284938072,0,2.56E-06,6.48E-03,0.001,50.26609293,4.8E+01,2.72E+01,2.039042048,0.749924194,5.87E-02,2.68E-02,2.23E-03,1.24E-03,0.000112941,0.000123547,0.00000761,-7.89E-06,0.000000689,-3.37E-06,8.13E-08
141.0750751,0.2,1.296282774,0.0000175,0.000277892,0.532871181,7.031365687,0,2.53E-06,6.48E-03,0.001,60.83319025,4.85E+01,2.63E+01,1.965725006,0.724713193,5.67E-02,2.61E-02,2.16E-03,1.21E-03,0.000109779,0.000123642,0.00000742,-8.62E-06,0.000000674,-3.26E-06,7.98E-08
141.2412412,0.2,1.297445623,0.000017,0.000270328,0.51411215,6.786749927,0,2.51E-06,6.49E-03,0.001,72.68049458,4.87E+01,2.53E+01,1.895073148,0.700433375,5.48E-02,2.53E-02,2.1E-03,1.18E-03,0.000106709,0.000123746,0.00000723,-9.32E-06,0.000000659,-3.14E-06,7.83E-08
141.4074074,0.2,1.298605148,0.0000166,0.00026239,0.496025952,6.550717212,0,2.48E-06,6.49E-03,0.001,85.70295971,4.87E+01,2.44E+01,1.826989414,0.677027913,5.3E-02,2.46E-02,2.03E-03,1.15E-03,0.000103728,0.000123852,0.00000705,-1E-05,0.000000644,-3.01E-06,7.69E-08
141.5735736,0.2,1.299761351,0.0000161,0.000254055,0.478588092,6.323061056,0,2.45E-06,6.5E-03,0.001,99.73721072,4.85E+01,2.36E+01,1.761380248,0.654280789,5.12E-02,2.39E-02,1.97E-03,1.12E-03,0.000100833,0.000123953,0.00000687,-1.06E-05,0.000000629,-2.88E-06,7.55E-08
141.7397397,0.2,1.300914233,0.0000157,0.000245296,0.461774963,6.10352694,0,2.43E-06,6.5E-03,0.001,114.5736287,4.81E+01,2.28E+01,1.69815543,0.632349363,4.95E-02,2.32E-02,1.91E-03,1.09E-03,0.000098,0.000124042,0.0000067,-1.13E-05,0.000000615,-2.75E-06,7.41E-08
141.9059059,0.2,1.302063797,0.0000153,0.000236091,0.44556384,5.891713806,0,2.4E-06,6.51E-03,0.001,129.9678436,4.76E+01,2.2E+01,1.637228014,0.611236066,4.79E-02,2.25E-02,1.85E-03,1.06E-03,0.0000953,0.000124113,0.00000653,-1.19E-05,0.000000602,-2.61E-06,7.28E-08
142.0720721,0.2,1.303210044,0.0000149,0.000226414,0.429932821,5.687297958,0,2.37E-06,6.52E-03,0.001,145.6551,4.7E+01,2.12E+01,1.578514159,0.590878188,4.63E-02,2.19E-02,1.79E-03,1.04E-03,0.0000926,0.00012416,0.00000637,-1.24E-05,0.000000588,-2.46E-06,7.15E-08
142.2382382,0.2,1.304352975,0.0000145,0.00021624,0.414860821,5.490058961,0,2.35E-06,6.52E-03,0.001,161.3666389,4.63E+01,2.04E+01,1.52193308,0.571002881,4.47E-02,2.12E-02,1.74E-03,1.01E-03,0.0000901,0.000124175,0.00000621,-1.3E-05,0.000000575,-2.31E-06,7.03E-08
142.4044044,0.2,1.305492594,0.0000142,0.000206835,0.40032752,5.299894418,0,2.32E-06,6.53E-03,0.001,176.8415347,4.56E+01,1.97E+01,1.467406886,0.551833472,4.32E-02,2.06E-02,1.69E-03,9.88E-04,0.0000876,0.000124151,0.00000605,-1.35E-05,0.000000562,-2.16E-06,6.91E-08
142.5705706,0.2,1.306628903,0.0000138,0.000202863,0.386313354,5.116391419,0,2.29E-06,6.53E-03,0.001,191.8502761,4.47E+01,1.9E+01,1.414860533,0.533372069,4.18E-02,2E-02,1.63E-03,9.65E-04,0.0000851,0.000124082,0.0000059,-1.4E-05,0.000000549,-2E-06,6.79E-08
142.7367367,0.2,1.307761902,0.0000134,0.000198945,0.372799469,4.939265191,0,2.26E-06,6.54E-03,0.001,206.1673559,4.38E+01,1.83E+01,1.364221671,0.515620768,4.04E-02,1.94E-02,1.58E-03,9.42E-04,0.0000828,0.000123962,0.00000575,-1.44E-05,0.000000537,-1.84E-06,6.67E-08
142.9029029,0.2,1.308891596,0.0000131,0.000195072,0.359767714,4.768270813,0,2.24E-06,6.54E-03,0.001,219.6183721,4.29E+01,1.77E+01,1.315420603,0.498581622,3.91E-02,1.88E-02,1.54E-03,9.21E-04,0.0000805,0.000123782,0.00000561,-1.48E-05,0.000000525,-1.67E-06,6.56E-08
143.0690691,0.2,1.310017986,0.0000128,0.00019124,0.347200594,4.603447269,0,2.21E-06,6.55E-03,0.001,232.0633526,4.19E+01,1.71E+01,1.268390141,0.481967994,3.78E-02,1.82E-02,1.49E-03,9E-04,0.0000783,0.000123537,0.00000547,-1.52E-05,0.000000514,-1.49E-06,6.45E-08
143.2352352,0.2,1.311141073,0.0000124,0.00018744,0.335081267,4.444386315,0,2.18E-06,6.56E-03,0.001,243.3881004,4.09E+01,1.65E+01,1.223065565,0.465866115,3.65E-02,1.76E-02,1.44E-03,8.79E-04,0.0000761,0.000123219,0.00000533,-1.56E-05,0.000000502,-1.32E-06,6.34E-08
143.4014014,0.2,1.312260862,0.0000121,0.000183667,0.323393501,4.290844989,0,2.15E-06,6.56E-03,0.001,253.5191249,3.99E+01,1.59E+01,1.17938449,0.450357522,3.53E-02,1.71E-02,1.4E-03,8.6E-04,0.000074,0.000122821,0.0000052,-1.59E-05,0.000000491,-1.13E-06,6.24E-08
143.5675676,0.2,1.313377354,0.0000118,0.000179913,0.312121667,4.142579645,0,2.12E-06,6.57E-03,0.001,262.4149078,3.89E+01,1.53E+01,1.137286827,0.435443938,3.41E-02,1.66E-02,1.36E-03,8.41E-04,0.0000719,0.000122337,0.00000507,-1.62E-05,0.00000048,-9.47E-07,6.13E-08
143.7337337,0.2,1.314490551,0.0000115,0.000176173,0.301250703,3.999653214,0,2.09E-06,6.57E-03,0.001,270.0596294,3.79E+01,1.48E+01,1.096714658,0.421127078,3.3E-02,1.61E-02,1.32E-03,8.22E-04,0.00007,0.000121759,0.00000495,-1.64E-05,0.000000469,-7.55E-07,6.02E-08
143.8998999,0.2,1.315600456,0.0000112,0.000172439,0.290766106,3.861741699,0,2.06E-06,6.58E-03,0.001,276.4595781,3.69E+01,1.43E+01,1.057612203,0.407308162,3.19E-02,1.57E-02,1.28E-03,8.04E-04,0.000068,0.000121081,0.00000482,-1.66E-05,0.000000459,-5.58E-07,5.92E-08
144.0660661,0.2,1.316707073,0.0000109,0.000168705,0.280653899,3.728623718,0,2.03E-06,6.58E-03,0.001,281.6425211,3.59E+01,1.38E+01,1.019925698,0.393790073,3.09E-02,1.52E-02,1.24E-03,7.86E-04,0.0000662,0.000120296,0.00000471,-1.68E-05,0.000000449,-3.57E-07,5.81E-08
144.2322322,0.2,1.317810403,0.0000106,0.000164963,0.270900624,3.600093717,0,2E-06,6.59E-03,0.001,285.6534643,3.49E+01,1.33E+01,0.983603368,0.380759801,2.98E-02,1.47E-02,1.2E-03,7.69E-04,0.0000644,0.000119396,0.00000459,-1.7E-05,0.000000439,-1.5E-07,0.000000057
144.3983984,0.2,1.318910449,0.0000104,0.000161208,0.26149331,3.476121716,0,1.97E-06,6.59E-03,0.001,288.5506095,3.39E+01,1.28E+01,0.948595312,0.368218715,2.89E-02,1.43E-02,1.16E-03,7.52E-04,0.0000626,0.000118374,0.00000448,-1.71E-05,0.000000429,6.08E-08,0.000000056
144.5645646,0.2,1.320007215,0.0000101,0.000157433,0.252419467,3.356536224,0,1.94E-06,6.6E-03,0.001,290.4010599,3.29E+01,1.24E+01,0.914853475,0.356168204,2.79E-02,1.39E-02,1.13E-03,7.35E-04,0.0000609,0.000117224,0.00000437,-1.72E-05,0.00000042,2.77E-07,5.49E-08
144.7307307,0.2,1.321100701,0.00000983,0.00015363,0.243667057,3.241112761,0,1.91E-06,6.61E-03,0.001,291.2720498,3.19E+01,1.19E+01,0.882331546,0.344609644,2.7E-02,1.34E-02,1.1E-03,7.19E-04,0.0000592,0.000115938,0.00000426,-1.72E-05,0.000000411,4.98E-07,5.38E-08
144.8968969,0.2,1.322190913,0.00000958,0.000149793,0.235224489,3.129675772,0,1.88E-06,6.61E-03,0.001,291.2396815,3.09E+01,1.15E+01,0.85098493,0.333281802,2.61E-02,1.3E-02,1.06E-03,7.03E-04,0.0000576,0.00011451,0.00000415,-1.72E-05,0.000000402,7.24E-07,5.27E-08
145.0630631,0.2,1.323277853,0.00000934,0.000145914,0.22708059,3.022209774,0,1.85E-06,6.62E-03,0.001,290.3817355,3E+01,1.11E+01,0.820770648,0.322317687,2.52E-02,1.26E-02,1.03E-03,6.87E-04,0.000056,0.000112931,0.00000405,-1.72E-05,0.000000393,9.54E-07,5.15E-08
145.2292292,0.2,1.324361523,0.0000091,0.000141988,0.219224602,2.91865041,0,1.82E-06,6.62E-03,0.001,288.7538852,2.9E+01,1.07E+01,0.791647318,0.311752642,2.44E-02,1.22E-02,9.99E-04,6.7E-04,0.0000545,0.000111196,0.00000395,-1.71E-05,0.000000384,1.19E-06,5.04E-08
145.3953954,0.2,1.325441927,0.00000887,0.000138007,0.211646154,2.818716054,0,1.79E-06,6.63E-03,0.001,286.4513886,2.81E+01,1.03E+01,0.76357506,0.301587762,2.36E-02,1.18E-02,9.69E-04,6.54E-04,0.000053,0.000109296,0.00000386,-1.7E-05,0.000000376,1.43E-06,4.92E-08
145.5615616,0.2,1.326519069,0.00000865,0.000133965,0.204335262,2.72225059,0,1.76E-06,6.63E-03,0.001,283.5780032,2.72E+01,9.99E+00,0.736515473,0.291824157,2.28E-02,1.15E-02,9.4E-04,6.42E-04,0.0000516,0.000107224,0.00000376,-1.68E-05,0.000000368,1.68E-06,4.79E-08
145.7277277,0.2,1.327592949,0.00000843,0.000129854,0.197282299,2.629097298,0,1.73E-06,6.64E-03,0.001,280.2044533,2.64E+01,9.64E+00,0.710431552,0.282401609,2.21E-02,1.11E-02,9.12E-04,6.31E-04,0.0000502,0.000104974,0.00000367,-1.66E-05,0.00000036,1.93E-06,4.66E-08
145.8938939,0.2,1.328663574,0.00000821,0.000125667,0.190477996,2.5390987,0,1.7E-06,6.64E-03,0.001,276.3555635,2.55E+01,9.3E+00,0.685287668,0.27324027,2.14E-02,1.08E-02,8.85E-04,6.21E-04,0.0000488,0.000102539,0.00000358,-1.64E-05,0.000000352,2.18E-06,4.53E-08
146.0600601,0.2,1.329730945,0.00000801,0.000121397,0.183913417,2.452174343,0,1.66E-06,6.65E-03,0.001,272.1117434,2.47E+01,8.97E+00,0.661049485,0.264389831,2.07E-02,1.04E-02,8.58E-04,6.11E-04,0.0000475,9.99E-05,0.00000349,-1.61E-05,0.000000344,2.44E-06,4.39E-08
146.2262262,0.2,1.330795065,0.0000078,0.000117038,0.177579958,2.368549358,0,1.63E-06,6.65E-03,0.001,267.5386439,2.39E+01,8.66E+00,0.637683945,0.255837247,2E-02,1.01E-02,8.33E-04,6.02E-04,0.0000462,9.71E-05,0.00000341,-1.58E-05,0.000000337,2.71E-06,4.24E-08
146.3923924,0.2,1.331855938,0.00000761,0.000112583,0.171469324,2.287830122,0,1.6E-06,6.66E-03,0.001,262.6749588,2.31E+01,8.36E+00,0.615159192,0.247569408,1.93E-02,9.82E-03,8.08E-04,5.93E-04,0.0000449,9.4E-05,0.00000332,-1.54E-05,0.000000329,2.89E-06,4.09E-08
146.5585586,0.2,1.332913569,0.00000742,0.000108024,0.165573525,2.209887658,0,1.57E-06,6.66E-03,0.001,257.5619589,2.23E+01,8.06E+00,0.593444552,0.239573172,1.87E-02,9.53E-03,7.84E-04,5.84E-04,0.0000437,9.08E-05,0.00000324,-1.5E-05,0.000000322,2.91E-06,3.95E-08
146.7247247,0.2,1.333967959,0.00000723,0.000103354,0.159884861,2.134592502,0,1.53E-06,6.67E-03,0.001,252.2392813,2.16E+01,7.78E+00,0.572510469,0.231847404,1.81E-02,9.24E-03,7.6E-04,5.75E-04,0.0000425,8.73E-05,0.00000316,-1.45E-05,0.000000316,2.92E-06,3.83E-08
146.8908909,0.2,1.335019113,0.00000705,9.86E-05,0.154395915,2.061814578,0,1.5E-06,6.68E-03,0.001,246.7508958,2.08E+01,7.51E+00,0.552328486,0.224391628,1.75E-02,8.96E-03,7.38E-04,5.66E-04,0.0000414,8.36E-05,0.00000309,-1.4E-05,0.000000309,2.94E-06,3.72E-08
147.0570571,0.2,1.336067034,0.00000687,9.37E-05,0.149099536,1.991423478,0,1.47E-06,6.68E-03,0.001,241.131296,2.01E+01,7.25E+00,0.532871181,0.21718296,1.69E-02,8.68E-03,7.16E-04,5.58E-04,0.0000403,7.97E-05,0.00000301,-1.35E-05,0.000000302,2.95E-06,0.000000036
147.2232232,0.2,1.337111725,0.0000067,8.86E-05,0.143988837,1.923710988,0,1.43E-06,6.69E-03,0.001,235.4200252,1.95E+01,7E+00,0.51411215,0.210210146,1.64E-02,8.42E-03,6.94E-04,5.5E-04,0.0000392,7.55E-05,0.00000294,-1.29E-05,0.000000296,2.97E-06,3.49E-08
147.3893894,0.2,1.338153191,0.00000653,8.34E-05,0.13905718,1.858390044,0,1.4E-06,6.69E-03,0.001,229.6445982,1.88E+01,6.75E+00,0.496025952,0.20346188,1.59E-02,8.16E-03,6.74E-04,5.41E-04,0.0000381,7.1E-05,0.00000287,-1.23E-05,0.00000029,2.98E-06,3.39E-08
147.5555556,0.2,1.339191435,0.00000637,7.81E-05,0.134298169,1.79530915,0,1.37E-06,6.7E-03,0.001,223.8326896,1.81E+01,6.52E+00,0.478588092,0.196926825,1.53E-02,7.91E-03,6.54E-04,5.33E-04,0.0000371,6.64E-05,0.0000028,-1.16E-05,0.000000283,3E-06,3.28E-08
